id,region,original_name,before,level,matched_on,suggested_name,confidence,rationale,final_name,decision
691,france,PRIX IMPRUDENCE,PRIX IMPRUDENCE,term,Prix Imprudence,不羁名驹大赛,high,术语库已有译名（Prix Imprudence）；复核通过。,不羁名驹大赛,通过
692,france,PRIX DE FONTAINEBLEAU,PRIX DE FONTAINEBLEAU,term,Prix de Fontainebleau,枫丹白露大赛 方亭巴鲁大赛,high,术语库已有译名（Prix de Fontainebleau）；复核后修正；删除同一名称的重复候选“方亭巴鲁大赛”。,枫丹白露大赛,已修正
693,france,PRIX DE LA GROTTE,PRIX DE LA GROTTE,term,Prix De La Grotte,具路都锦标,high,术语库已有译名（Prix De La Grotte）；复核通过。,具路都锦标,通过
694,france,PRIX NOAILLES,PRIX NOAILLES,term,Prix Noailles,鲁力斯大赛,high,术语库已有译名（Prix Noailles）；复核通过。,鲁力斯大赛,通过
695,france,PRIX SIGY,PRIX SIGY,term,Prix Sigy,先捷锦标,high,术语库已有译名（Prix Sigy）；复核通过。,先捷锦标,通过
696,france,HENRI MATISSE COOLMORE PRIX CLEOPATRE,HENRI MATISSE COOLMORE PRIX CLEOPATRE,needs_translation,,克娄巴特拉锦标,medium,Prix Cléopâtre 去掉 Henri Matisse Coolmore 冠名，Cléopâtre 意译为埃及艳后克娄巴特拉；复核后修正；按WPStud既有译名统一。,埃及女王锦标,已修正
697,france,PRIX DE BARBEVILLE,PRIX DE BARBEVILLE,term,Prix de Barbeville,巴比维尔锦标,high,术语库已有译名（Prix de Barbeville）；复核通过。,巴比维尔锦标,通过
698,france,PRIX GANAY,PRIX GANAY,term,Prix Ganay,根利锦标,high,术语库已有译名（Prix Ganay）；复核通过。,根利锦标,通过
699,france,PRIX DU MUGUET,PRIX DU MUGUET,term,Prix du Muguet,山谷百合锦标,high,术语库已有译名（Prix du Muguet）；复核通过。,山谷百合锦标,通过
700,france,PRIX ALLEZ FRANCE,PRIX ALLEZ FRANCE,term,Prix Allez France,遨游法国锦标,high,术语库已有译名（Prix Allez France）；复核通过。,遨游法国锦标,通过
701,france,PRIX D’HEDOUVILLE,PRIX D’HEDOUVILLE,term,Prix d'Hedouville,希度华大赛,high,术语库已有译名（Prix d'Hedouville）；复核通过。,希度华大赛,通过
702,france,PRIX DE GUICHE,PRIX DE GUICHE,term,Prix de Guiche,杰时锦标,high,术语库已有译名（Prix de Guiche）；复核通过。,杰时锦标,通过
703,france,PRIX GREFFULHE,PRIX GREFFULHE,term,Prix Greffulhe,国富大赛,high,术语库已有译名（Prix Greffulhe）；复核通过。,国富大赛,通过
704,france,EMIRATES POULE D’ESSAI DES POULAINS,EMIRATES POULE D’ESSAI DES POULAINS,needs_translation,,法国二千坚尼,high,Poule d'Essai des Poulains 去掉 Emirates 冠名，通行译名为法国二千坚尼；复核通过。,法国二千坚尼,通过
705,france,EMIRATES POULE D’ESSAI DES POULICHES,EMIRATES POULE D’ESSAI DES POULICHES,needs_translation,,法国一千坚尼,high,Poule d'Essai des Pouliches 去掉 Emirates 冠名，通行译名为法国一千坚尼；复核通过。,法国一千坚尼,通过
706,france,CAMILLE PISSARRO COOLMORE PRIX SAINT -ALARY,CAMILLE PISSARRO COOLMORE PRIX SAINT -ALARY,needs_translation,,圣阿拉里锦标,medium,Prix Saint-Alary 去掉 Camille Pissarro Coolmore 冠名，Saint-Alary 为人名音译，base 中 'SAINT -ALARY' 有空格疑为原始数据问题；复核后修正；按WPStud既有译名统一。,圣安利尔大赛,已修正
707,france,PRIX DE SAINT -GEORGES,PRIX DE SAINT -GEORGES,term,Prix de Saint-Georges,圣佐治锦标,high,术语库已有译名（Prix de Saint-Georges）；复核通过。,圣佐治锦标,通过
708,france,PRIX TEXANITA,PRIX TEXANITA,needs_translation,,特克萨妮塔锦标,low,Prix Texanita 以名牝 Texanita 命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,特萨妮塔锦标,已修正
709,france,PRIX DU PALAIS-ROYAL,PRIX DU PALAIS-ROYAL,term,Prix du Palais-Royal,皇家宫殿锦标,high,术语库已有译名（Prix du Palais-Royal）；复核通过。,皇家宫殿锦标,通过
710,france,PRIX D’ISPAHAN,PRIX D’ISPAHAN,term,Prix d'Ispahan,伊斯巴翰锦标,high,术语库已有译名（Prix d'Ispahan）；复核通过。,伊斯巴翰锦标,通过
711,france,PRIX VICOMTESSE VIGIER,PRIX VICOMTESSE VIGIER,term,Prix Vicomtesse Vigier,韦杰亚女子爵锦标,high,术语库已有译名（Prix Vicomtesse Vigier）；复核通过。,韦杰亚女子爵锦标,通过
712,france,PRIX CORRIDA,PRIX CORRIDA,term,Prix Corrida,斗牛锦标,high,术语库已有译名（Prix Corrida）；复核通过。,斗牛锦标,通过
713,france,PRIX HOCQUART,PRIX HOCQUART,term,Prix Hocquart,奥卡尔锦标,high,术语库已有译名（Prix Hocquart）；复核通过。,奥卡尔锦标,通过
714,france,PRIX DE ROYAUMONT,PRIX DE ROYAUMONT,needs_translation,,罗亚蒙锦标,medium,Prix de Royaumont，Royaumont 为罗亚蒙修道院地名；复核后修正；按WPStud既有译名统一。,鲁瓦约蒙锦标,已修正
715,france,PRIX DE SANDRINGHAM,PRIX DE SANDRINGHAM,term,Prix de Sandringham,沙特利咸大赛,high,术语库已有译名（Prix de Sandringham）；复核通过。,沙特利咸大赛,通过
716,france,QATAR PRIX DU JOCKEY CLUB,QATAR PRIX DU JOCKEY CLUB,needs_translation,,法国打吡,high,Prix du Jockey Club 去掉 Qatar 冠名，通行译名为法国打吡；复核后修正；按HKJC既有译名统一。,法国打吡大赛,已修正
717,france,GRAND PRIX DE CHANTILL Y,GRAND PRIX DE CHANTILL Y,term,Grand Prix de Chantilly,尚蒂伊大赛,high,术语库已有译名（Grand Prix de Chantilly）；复核通过。,尚蒂伊大赛,通过
718,france,PRIX DU GROS-CHENE,PRIX DU GROS-CHENE,term,Prix du Gros-Chene,橡树大赛,high,术语库已有译名（Prix du Gros-Chene）；复核通过。,橡树大赛,通过
719,france,PRIX PAUL DE MOUSSAC,PRIX PAUL DE MOUSSAC,needs_translation,,保罗·德·穆萨克锦标,medium,Prix Paul de Moussac 人名音译；复核后修正；按WPStud既有译名统一。,保罗穆莎锦标,已修正
720,france,KRA LA COUPE,KRA LA COUPE,needs_translation,,赛马杯,low,La Coupe 去掉 KRA 冠名，La Coupe 意即'杯赛'，中文无定型译名；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,杯赛,已修正
721,france,PRIX DU L YS LONGINES,PRIX DU L YS LONGINES,needs_translation,,百合锦标,medium,Prix du Lys 去掉尾部 Longines 冠名（base 未剥离，且 'L YS' 疑为 LYS 断字），Lys 意为百合；复核通过。,百合锦标,通过
722,france,PRIX DE DIANE LONGINES,PRIX DE DIANE LONGINES,needs_translation,,法国橡树大赛,high,Prix de Diane 去掉尾部 Longines 冠名（base 未剥离），通行译名为法国橡树大赛（戴安娜锦标）；复核通过。,法国橡树大赛,通过
723,france,PRIX BERTRAND DU BREUIL LONGINES,PRIX BERTRAND DU BREUIL LONGINES,needs_translation,,贝特朗·杜·布勒伊锦标,medium,Prix Bertrand du Breuil 去掉尾部 Longines 冠名（base 未剥离），人名音译；复核后修正；按WPStud既有译名统一。,贝特朗·迪布勒伊锦标,已修正
724,france,PRIX DE LA PORTE MAILLOT,PRIX DE LA PORTE MAILLOT,term,Prix de la Porte Maillot,万乐宝锦标,high,术语库已有译名（Prix de la Porte Maillot）；复核通过。,万乐宝锦标,通过
725,france,PRIX DU BOIS,PRIX DU BOIS,term,Prix du Bois,木头锦标,high,术语库已有译名（Prix du Bois）；复核通过。,木头锦标,通过
726,france,PRIX EUGENE ADAM,PRIX EUGENE ADAM,term,Prix Eugene Adam,尤金亚当锦标,high,术语库已有译名（Prix Eugene Adam）；复核通过。,尤金亚当锦标,通过
727,france,PRIX DE RIS-ORANGIS,PRIX DE RIS-ORANGIS,term,Prix de Ris-Orangis,奥兰杰斯锦标,high,术语库已有译名（Prix de Ris-Orangis）；复核通过。,奥兰杰斯锦标,通过
728,france,GRAND PRIX DE SAINT -CLOUD,GRAND PRIX DE SAINT -CLOUD,term,Grand Prix de Saint-Cloud,圣格卢大赛,high,术语库已有译名（Grand Prix de Saint-Cloud）；复核通过。,圣格卢大赛,通过
729,france,PRIX JEAN PRAT,PRIX JEAN PRAT,term,Prix Jean Prat,庄柏德大赛,high,术语库已有译名（Prix Jean Prat）；复核通过。,庄柏德大赛,通过
730,france,CYGAMES PRIX DE MALLERET,CYGAMES PRIX DE MALLERET,needs_translation,,马勒雷锦标,medium,Prix de Malleret 去掉 Cygames 冠名，Malleret 为地名音译；复核后修正；按WPStud既有译名统一。,马拉威特大赛,已修正
731,france,CYGAMES GRAND PRIX DE PARIS,CYGAMES GRAND PRIX DE PARIS,needs_translation,,巴黎大赛,high,Grand Prix de Paris 去掉 Cygames 冠名，Grand Prix 译大赛；复核通过。,巴黎大赛,通过
732,france,PRIX MAURICE DE NIEUIL,PRIX MAURICE DE NIEUIL,term,Prix Maurice de Nieuil,尼雅大赛,high,术语库已有译名（Prix Maurice de Nieuil）；复核通过。,尼雅大赛,通过
733,france,GOFFS PRIX ROBERT PAPIN,GOFFS PRIX ROBERT PAPIN,needs_translation,,罗贝尔·帕潘锦标,medium,Prix Robert Papin 去掉 Goffs 冠名，人名音译；复核后修正；按WPStud既有译名统一。,毕罗拔大赛,已修正
734,france,DARLEY PRIX CHLOE,DARLEY PRIX CHLOE,needs_translation,,克洛伊锦标,medium,Prix Chloé 去掉 Darley 冠名，Chloé 为常用人名译法；复核通过。,克洛伊锦标,通过
735,france,PRIX MESSIDOR,PRIX MESSIDOR,term,Prix Messidor,莫诗度锦标,high,术语库已有译名（Prix Messidor）；复核通过。,莫诗度锦标,通过
736,france,GRAND PRIX DE VICHY,GRAND PRIX DE VICHY,term,Grand Prix De Vichy,维希大赛,high,术语库已有译名（Grand Prix De Vichy）；复核通过。,维希大赛,通过
737,france,PRIX DE CABOURG - FONDS EUROPEEN DE L ’ELEVAGE,PRIX DE CABOURG - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,卡布尔锦标,medium,Prix de Cabourg 去掉 '- Fonds Européen de l'Élevage' 冠名后缀（base 未剥离），Cabourg 为海滨城镇卡布尔；复核后修正；按WPStud既有译名统一。,卡堡锦标,已修正
738,france,SKY SPORTS RACING PRIX SIX PERFECTIONS - FONDS EUROPEEN DE L ’ELEVAGE,SKY SPORTS RACING PRIX SIX PERFECTIONS - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,尽善尽美锦标,low,Prix Six Perfections 去掉 Sky Sports Racing 冠名及 Fonds Européen 后缀（base 均未剥离），以名牝 Six Perfections 命名，意译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,六星完美锦标,已修正
739,france,SKY SPORTS RACING PRIX DE PSYCHE - FONDS EUROPEEN DE L ’ELEVAGE,SKY SPORTS RACING PRIX DE PSYCHE - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,普绪喀锦标,medium,Prix de Psyché 去掉 Sky Sports Racing 冠名及 Fonds Européen 后缀（base 均未剥离），Psyché 为神话人物普绪喀；复核后修正；按WPStud既有译名统一。,普赛克锦标,已修正
740,france,PRIX ROTHSCHILD - FONDS EUROPEEN DE L ’ELEVAGE,PRIX ROTHSCHILD - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,罗斯柴尔德锦标,medium,Prix Rothschild 去掉 Fonds Européen 后缀（base 未剥离），Rothschild 通行译名罗斯柴尔德；复核后修正；按HKJC既有译名统一。,罗斯齐尔德大赛,已修正
741,france,PRIX DE REUX,PRIX DE REUX,term,Prix de Reux,罗鲁锦标,high,术语库已有译名（Prix de Reux）；复核通过。,罗鲁锦标,通过
742,france,PRIX DAPHNIS,PRIX DAPHNIS,term,Prix Daphnis,戴芙莉锦标,high,术语库已有译名（Prix Daphnis）；复核通过。,戴芙莉锦标,通过
743,france,ARC PRIX MAURICE DE GHEEST - FONDS EUROPEEN DE L ’ELEVAGE,ARC PRIX MAURICE DE GHEEST - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,纪尔斯大赛,high,Prix Maurice de Gheest 去掉 ARC 冠名及 Fonds Européen 后缀（base 均未剥离），采用既有译名纪尔斯大赛；复核通过。,纪尔斯大赛,通过
744,france,PRIX ALEC HEAD (PRIX DE POMONE),PRIX ALEC HEAD (PRIX DE POMONE),needs_translation,,亚历克·海德锦标,medium,Prix Alec Head 人名音译；base 括号内 Prix de Pomone 为该赛事旧名，未一并译出；历史旧名复核修正：当前赛事名为Prix Alec Head；Prix de Pomone仅为括号内旧名。,亚历克·海德锦标,已修正
745,france,DARLEY PRIX DE LIEUREY,DARLEY PRIX DE LIEUREY,needs_translation,,利厄雷锦标,low,Prix de Lieurey 去掉 Darley 冠名，Lieurey 为厄尔省小镇，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,里维锦标,已修正
747,france,PRIX GONTAUT -BIRON HONG KONG JOCKEY CLUB,PRIX GONTAUT -BIRON HONG KONG JOCKEY CLUB,term,Prix Gontaut-Biron Hong Kong Jockey Club,香港赛马会拜伦锦标,high,术语库已有译名（Prix Gontaut-Biron Hong Kong Jockey Club）；复核通过。,香港赛马会拜伦锦标,通过
748,france,THE AGA KHAN STUDS PRIX FRANCOIS BOUTIN,THE AGA KHAN STUDS PRIX FRANCOIS BOUTIN,needs_translation,,弗朗索瓦·布坦锦标,medium,Prix François Boutin 去掉 The Aga Khan Studs 冠名（base 未剥离），人名音译（练马师布坦）；复核通过。,弗朗索瓦·布坦锦标,通过
749,france,THE AGA KHAN STUDS PRIX LADY O’REILL Y (PRIX MINERVE),THE AGA KHAN STUDS PRIX LADY O’REILL Y (PRIX MINERVE),needs_translation,,弥涅瓦锦标,low,以括号内旧名 Prix Minerve 译出（Minerve 即智慧女神弥涅瓦），去掉 Aga Khan 冠名；Lady O'Reilly 疑为冠名马主名；低置信度复核：冠名/补充说明剥离及主体译名已修正；Lady O’Reilly是当前赛事主体；括号内Prix Minerve为旧名，不写入最终名称。,奥赖利夫人锦标,已修正
750,france,THE AGA KHAN STUDS PRIX JACQUES LE MAROIS,THE AGA KHAN STUDS PRIX JACQUES LE MAROIS,needs_translation,,杰克莫华大赛,high,Prix Jacques Le Marois 去掉 The Aga Khan Studs 冠名（base 未剥离），采用既有译名杰克莫华大赛；复核通过。,杰克莫华大赛,通过
751,france,SUMBE PRIX DU CALVADOS,SUMBE PRIX DU CALVADOS,needs_translation,,卡尔瓦多斯锦标,medium,Prix du Calvados 去掉 Sumbe 冠名，Calvados 为法国省份通行译名；复核后修正；按WPStud既有译名统一。,卡尔瓦多斯大赛,已修正
752,france,SUMBE PRIX MORNY,SUMBE PRIX MORNY,needs_translation,,莫尼大赛,high,Prix Morny 去掉 Sumbe 冠名，采用既有译名莫尼大赛；复核通过。,莫尼大赛,通过
753,france,SUMBE PRIX KERGORLAY,SUMBE PRIX KERGORLAY,needs_translation,,凯尔戈莱锦标,low,Prix Kergorlay 去掉 Sumbe 冠名，Kergorlay 为布列塔尼姓氏/地名，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,贾嘉利大赛,已修正
754,france,SUMBE PRIX JEAN ROMANET,SUMBE PRIX JEAN ROMANET,needs_translation,,让·罗马内锦标,medium,Prix Jean Romanet 去掉 Sumbe 冠名，人名音译；或沿用既有译名尚罗万尼大赛；复核后修正；按HKJC既有译名统一。,尚罗万尼锦标,已修正
755,france,BARRIERE PRIX DE MEAUTRY,BARRIERE PRIX DE MEAUTRY,needs_translation,,莫特里锦标,medium,Prix de Meautry 去掉 Barrière 冠名，Meautry 为诺曼底庄名，译法未定型；复核后修正；按WPStud既有译名统一。,莫特尔锦标,已修正
756,france,BARRIERE PRIX QUINCEY,BARRIERE PRIX QUINCEY,needs_translation,,坎西锦标,low,Prix Quincey 去掉 Barrière 冠名，Quincey 为地名，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,昆西大赛,已修正
757,france,LUCIEN BARRIERE GRAND PRIX DE DEAUVILLE,LUCIEN BARRIERE GRAND PRIX DE DEAUVILLE,needs_translation,,多维尔大赛,medium,Grand Prix de Deauville 去掉 Lucien Barrière 冠名，Deauville 通行译名多维尔；复核通过。,多维尔大赛,通过
758,france,PRIX D’ARENBERG,PRIX D’ARENBERG,term,Prix d'Arenberg,雅兰堡大赛,high,术语库已有译名（Prix d'Arenberg）；复核通过。,雅兰堡大赛,通过
760,france,QATAR PRIX NIEL,QATAR PRIX NIEL,needs_translation,,尼尔锦标,high,Prix Niel 去掉 Qatar 冠名，采用既有译名尼尔锦标；复核通过。,尼尔锦标,通过
761,france,QATAR PRIX DU MOULIN DE LONGCHAMP,QATAR PRIX DU MOULIN DE LONGCHAMP,needs_translation,,隆尚磨坊大赛,high,Prix du Moulin de Longchamp 去掉 Qatar 冠名，采用既有译名隆尚磨坊大赛；复核通过。,隆尚磨坊大赛,通过
762,france,QATAR PRIX VERMEILLE,QATAR PRIX VERMEILLE,needs_translation,,红宝锦标,high,Prix Vermeille 去掉 Qatar 冠名，采用既有译名红宝锦标；复核通过。,红宝锦标,通过
763,france,QATAR PRIX FOY,QATAR PRIX FOY,needs_translation,,福伊锦标,high,Prix Foy 去掉 Qatar 冠名，采用既有译名福伊锦标；复核通过。,福伊锦标,通过
764,france,QATAR PRIX D’AUMALE,QATAR PRIX D’AUMALE,needs_translation,,奥马勒锦标,medium,Prix d'Aumale 去掉 Qatar 冠名，Aumale 为贵族封号（奥马勒公爵），译法未定型；复核后修正；按WPStud既有译名统一。,爱曼大赛,已修正
765,france,QATAR PRIX LA ROCHETTE,QATAR PRIX LA ROCHETTE,needs_translation,,拉罗谢特锦标,medium,Prix La Rochette 去掉 Qatar 冠名，地名/庄名音译，译法未定型；复核后修正；按WPStud既有译名统一。,诺卓亭大赛,已修正
766,france,PRIX GLADIATEUR,PRIX GLADIATEUR,term,Prix Gladiateur,战士锦标,high,术语库已有译名（Prix Gladiateur）；复核通过。,战士锦标,通过
767,france,PRIX DU PRINCE D’ORANGE,PRIX DU PRINCE D’ORANGE,term,Prix du Prince d'Orange,奥兰治太子锦标,high,术语库已有译名（Prix du Prince d'Orange）；复核通过。,奥兰治太子锦标,通过
768,france,PRIX DU PIN,PRIX DU PIN,term,Prix du Pin,松树大赛,high,术语库已有译名（Prix du Pin）；复核通过。,松树大赛,通过
769,france,PRIX DU PETIT COUVERT,PRIX DU PETIT COUVERT,term,Prix du Petit Couvert,小盖锦标,high,术语库已有译名（Prix du Petit Couvert）；复核通过。,小盖锦标,通过
770,france,PRIX ECLIPSE - FONDS EUROPEEN DE L ’ELEVAGE,PRIX ECLIPSE - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,日蚀锦标,medium,Prix Eclipse 去掉 Fonds Européen 后缀（base 未剥离），以名驹 Eclipse（日蚀）命名；复核通过；法国Prix Eclipse保留“日蚀锦标”，与英国日蚀大赛区分。,日蚀锦标,重名已处理
771,france,PRIX DES CHENES - FONDS EUROPEEN DE L ’ELEVAGE,PRIX DES CHENES - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,橡树锦标,medium,Prix des Chênes 去掉 Fonds Européen 后缀（base 未剥离），Chênes 意为橡树；复核通过；Prix des Chênes按法国赛事主体译作“橡树锦标”，不与英国Oaks合并。,橡树锦标,重名已处理
772,france,PRIX BERTRAND DE TARRAGON - FONDS EUROPEEN DE L ’ELEVAGE,PRIX BERTRAND DE TARRAGON - FONDS EUROPEEN DE L ’ELEVAGE,needs_translation,,贝特朗·德·塔拉贡锦标,low,Prix Bertrand de Tarragon 去掉 Fonds Européen 后缀（base 未剥离），人名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；统一法语人名连接词写法。,贝特朗·德塔拉贡锦标,已修正
773,france,PRIX DE CONDE,PRIX DE CONDE,term,Prix de Conde,康特锦标,high,术语库已有译名（Prix de Conde）；复核通过。,康特锦标,通过
774,france,QATAR PRIX CHAUDENAY,QATAR PRIX CHAUDENAY,needs_translation,,绍德奈锦标,medium,Prix Chaudenay 去掉 Qatar 冠名，Chaudenay 为地名音译；复核通过。,绍德奈锦标,通过
775,france,QATAR PRIX DANIEL WILDENSTEIN,QATAR PRIX DANIEL WILDENSTEIN,needs_translation,,丹尼尔·维尔登斯坦锦标,medium,Prix Daniel Wildenstein 去掉 Qatar 冠名，马主家族姓氏音译；复核后修正；按WPStud既有译名统一。,维尔登斯坦锦标,已修正
776,france,QATAR PRIX DOLLAR,QATAR PRIX DOLLAR,needs_translation,,多拉锦标,low,Prix Dollar 去掉 Qatar 冠名，以名驹 Dollar 命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,多拉尔锦标,已修正
777,france,QATAR PRIX DE ROYALLIEU,QATAR PRIX DE ROYALLIEU,needs_translation,,罗亚利厄锦标,low,Prix de Royallieu 去掉 Qatar 冠名，Royallieu 为贡比涅森林地名，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,皇家地锦标,已修正
778,france,QATAR PRIX DU CADRAN,QATAR PRIX DU CADRAN,needs_translation,,嘉登大赛,high,Prix du Cadran 去掉 Qatar 冠名，采用既有译名嘉登大赛；复核通过。,嘉登大赛,通过
779,france,QATAR PRIX JEAN-LUC LAGARDERE,QATAR PRIX JEAN-LUC LAGARDERE,needs_translation,,尚卢利加迪大赛,medium,Prix Jean-Luc Lagardère 去掉 Qatar 冠名，采用既有译名尚卢利加迪大赛（让-吕克·拉加代尔）；复核通过。,尚卢利加迪大赛,通过
781,france,PRIX DE L ’ABBAYE DE LONGCHAMP LONGINES,PRIX DE L ’ABBAYE DE LONGCHAMP LONGINES,needs_translation,,隆尚教堂大赛,high,Prix de l'Abbaye de Longchamp 去掉尾部 Longines 冠名（base 未剥离），沿用上线译名；复核通过。,隆尚教堂大赛,通过
782,france,PRIX DE L ’OPERA LONGINES,PRIX DE L ’OPERA LONGINES,needs_translation,,歌剧锦标,high,Prix de l'Opéra 去掉尾部 Longines 冠名（base 未剥离），采用既有译名歌剧锦标；复核通过。,歌剧锦标,通过
783,france,QATAR PRIX DE LA FORET,QATAR PRIX DE LA FORET,needs_translation,,森林大赛,high,Prix de la Forêt 去掉 Qatar 冠名，采用既有译名森林大赛；复核通过。,森林大赛,通过
784,france,QATAR PRIX DE L ’ARC DE TRIOMPHE,QATAR PRIX DE L ’ARC DE TRIOMPHE,needs_translation,,凯旋门大赛,high,Prix de l'Arc de Triomphe 去掉 Qatar 冠名，沿用上线译名凯旋门大赛；复核通过。,凯旋门大赛,通过
786,france,PRIX DU CONSEIL DE PARIS,PRIX DU CONSEIL DE PARIS,term,Prix du Conseil de Paris,巴黎市议会大赛,high,术语库已有译名（Prix du Conseil de Paris）；复核通过。,巴黎市议会大赛,通过
789,france,PRIX PERTH,PRIX PERTH,term,Prix Perth,柏斯锦标,high,术语库已有译名（Prix Perth）；复核通过。,柏斯锦标,通过
790,france,PRIX DE FLORE,PRIX DE FLORE,term,Prix de Flore,花拉锦标,high,术语库已有译名（Prix de Flore）；复核通过。,花拉锦标,通过
791,france,PRIX BELLE DE NUIT,PRIX BELLE DE NUIT,term,Prix Belle de Nuit,迷人夜色锦标,high,术语库已有译名（Prix Belle de Nuit）；复核通过。,迷人夜色锦标,通过
792,france,PRIX ROYAL-OAK,PRIX ROYAL-OAK,term,Prix Royal-Oak,皇家橡树锦标 (法国圣烈治大赛),high,术语库已有译名（Prix Royal-Oak）；复核通过。,皇家橡树锦标 (法国圣烈治大赛),通过
793,france,DARLEY PRIX DES RESERVOIRS,DARLEY PRIX DES RESERVOIRS,needs_translation,,蓄水池锦标,low,Prix des Réservoirs 去掉 Darley 冠名，Réservoirs 为多维尔附近地名/林地，意译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；按WPStud既有译名统一。,水塘锦标,已修正
794,france,PRIX DE SEINE-ET -OISE,PRIX DE SEINE-ET -OISE,term,Prix de Seine-et-Oise,瓦兹省塞纳河锦标,high,术语库已有译名（Prix de Seine-et-Oise）；复核通过。,瓦兹省塞纳河锦标,通过
796,france,PRIX THOMAS BRYON,PRIX THOMAS BRYON,term,Prix Thomas Bryon,拜伦锦标,high,术语库已有译名（Prix Thomas Bryon）；复核通过。,拜伦锦标,通过
797,france,PRIX MIESQUE,PRIX MIESQUE,needs_translation,,美酒皇后锦标,medium,Prix Miesque 以名牝 Miesque（中文马名美酒皇后）命名；复核通过；Miesque采用既有名马中文译名“美酒皇后”。,美酒皇后锦标,通过
798,france,GSC MASTERS - PRIX ROBERT DE CLERMONT - TONNERRE,GSC MASTERS - PRIX ROBERT DE CLERMONT - TONNERRE,needs_translation,,克莱蒙-托内尔锦标,low,Prix Robert de Clermont-Tonnerre 去掉 GSC Masters 系列冠名（base 未剥离），人名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；补全纪念人物姓名。,罗伯特·德克莱蒙－托内尔锦标,已修正
799,france,PRIX JUIGNE,PRIX JUIGNE,needs_translation,,朱尼耶锦标,low,Prix Juigné 人名/地名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,居涅跨栏锦标,已修正
800,france,PRIX D’INDY,PRIX D’INDY,needs_translation,,印地锦标,low,Prix d'Indy 名称音译，来源（马名/地名）不明；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,丹第跨栏锦标,已修正
801,france,PRIX DUC D’ANJOU,PRIX DUC D’ANJOU,needs_translation,,安茹公爵锦标,medium,Prix Duc d'Anjou，Duc d'Anjou 意译为安茹公爵；复核后修正；该赛事为障碍赛，补回赛事类型。,安茹公爵障碍锦标,已修正
802,france,GRAND STEEPLE-CHASE MASTERS - PRIX TROYTOWN,GRAND STEEPLE-CHASE MASTERS - PRIX TROYTOWN,needs_translation,,特洛伊城锦标,low,Prix Troytown 去掉 Grand Steeple-Chase Masters 系列冠名（base 未剥离），Troytown 为爱尔兰地名/马名，意译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；Grand Steeple-Chase Masters为系列冠名/标签，Troytown为赛事主体。,特洛伊镇障碍锦标,已修正
803,france,PRIX DE PEPINVAST,PRIX DE PEPINVAST,needs_translation,,佩潘瓦锦标,low,Prix de Pépinvast 地名音译，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,佩潘瓦跨栏锦标,已修正
804,france,PRIX LA BARKA,PRIX LA BARKA,needs_translation,,拉巴卡锦标,low,Prix La Barka 以名牝 La Barka 命名，音译未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为跨栏赛，补回赛事类型。,拉巴尔卡跨栏锦标,已修正
805,france,PRIX FLEURET,PRIX FLEURET,needs_translation,,花剑锦标,low,Prix Fleuret，Fleuret 意为花剑，疑以马名命名，译法未定型；低置信度复核：冠名/补充说明剥离及主体译名已修正；该赛事为障碍赛，补回赛事类型。,花剑障碍锦标,已修正
806,france,GRAND STEEPLE-CHASE MASTERS - PRIX MURAT,GRAND STEEPLE-CHASE MASTERS - PRIX MURAT,needs_translation,,缪拉锦标,medium,Prix Murat 去掉 Grand Steeple-Chase Masters 系列冠名（base 未剥离），Murat 为人名（元帅缪拉）；复核后修正；Grand Steeple-Chase Masters为系列标签，Murat为赛事主体。,缪拉障碍锦标,已修正
